61.2733,0,1.4376,0.7594,1
504.9059,0,0.8337,2.1574,2
745.8138,0,0.5161,2.3979,3
193.902,0,0.5824,1.1662,4
73.3485,0,0.1679,0.8003,5
65.3212,0,0.6649,0.8481,6
258.2297,0,0.8179,1.2963,7
217.4176,0,0.6209,1.4708,8
314.8028,0,0.701,1.8858,9
148.3705,0,0.2761,1.4065,10
352.0239,0,0.6067,1.6832,11
179.3274,0,0.3719,0.9067,12
171.2189,0,1.9403,1.0962,13
86.6666,0,1.1025,0.642,14
840.6909,0,0.8354,1.829,15
673.3915,0,0.8872,1.4462,16
652.8583,0,0.9756,2.5237,17
331.8947,0,1.0231,1.7517,18
577.5299,0,0.7428,2.3632,19
588.259,0,0.5428,2.5532,20
455.9686,0,0.617,2.3682,21
232.8714,0,0.7464,1.236,22
1490.58,0,1.5181,3.5965,23
1101.3976,0,1.5994,2.2751,24
228.7638,0,0.2144,1.4528,25
221.7482,0,0.4905,1.1409,26
230.7486,0,1.8679,1.415,27
740.5256,0,1.4612,2.1146,28
769.2058,0,1.1573,2.68,29
399.3781,0,0.8829,2.1398,30
853.8939,0,0.9336,2.4823,31
259.5064,0,0.4945,1.4902,32
998.3693,0,0.993,2.9073,33
988.8712,0,1.1463,2.6342,34
885.0143,0,0.4887,2.821,35
1588.7625,0,2.9933,2.6591,36
1362.1108,0,0.8042,2.8054,37
728.5433,0,0.5011,2.4877,38
228.2839,0,0.2272,1.1496,39
413.8972,0,1.0258,1.4749,40
1352.5908,0,0.9234,2.9512,41
1015.5446,0,0.6452,3.0871,42
843.4188,0,0.5215,2.8076,43
977.0945,0,0.9247,3.1399,44
165.5879,0,0.4337,1.0056,45
177.6578,0,0.3109,0.9963,46
74.0904,0,0.3136,0.7494,47
158.4298,0,0.2908,0.9852,48
72.4064,0,0.625,0.5256,49
1181.5016,0,1.2594,2.4185,50
341.3893,0,0.606,1.7476,51
562.1042,0,3.8229,2.3847,52
802.9655,0,2.4039,2.8188,53
274.158,0,5.7475,1.2543,54
235.663,0,0.8116,1.596,55
245.4362,0,0.5169,1.4054,56
147.6519,0,0.5138,1.0981,57
95.0598,0,0.1319,0.7998,58
516.3651,0,0.5094,1.9876,59
813.8733,0,0.4008,2.4368,60
484.0955,0,1.4902,1.9462,61
621.3607,0,1.5583,2.0947,62
357.1779,0,0.5774,1.5784,63
229.4584,0,0.285,1.205,64
1211.3369,0,0.5816,3.226,65
881.7607,0,1.0177,2.7827,66
1002.4243,0,0.7199,2.443,67
833.4916,0,0.4249,2.453,68
953.4044,0,0.4265,3.1232,69
1714.4976,0,1.2121,3.2094,70
487.9096,0,1.5138,2.2939,71
408.0716,0,0.3026,2.2579,72
1167.292,1,0.6848,2.9956,73
352.4247,0,0.5308,1.5548,74
55.2972,0,0.1186,0.6829,75
94.6935,0,0.8304,0.8775,76
262.6232,0,1.0052,1.4281,77
180.1867,0,0.4604,1.1458,78
61.4724,0,0.2206,0.6826,79
130.7354,0,0.2802,0.9536,80
291.6614,0,0.1793,1.4593,81
256.2599,0,0.2154,1.6382,82
75.1338,0,0.2014,0.9001,83
101.1379,0,0.1792,0.9456,84
678.5141,0,0.3549,1.9444,85
10.6232,0,0.0168,0.3281,86
28.3358,0,0.1751,0.4619,87
287.6171,0,0.8232,1.6706,88
127.8569,0,0.5965,1.0111,89
130.5238,0,0.4252,1.0436,90
102.6343,0,0.2396,0.7452,91
527.0447,0,1.6794,1.7775,92
412.2395,0,1.3794,1.5207,93
231.4496,0,0.862,1.4686,94
391.5837,0,0.7703,1.8353,95
98.0334,0,0.6163,0.9435,96
58.9731,0,0.0678,0.7716,97
293.2466,0,0.1903,1.6464,98
127.5236,0,0.0977,0.984,99
144.0106,0,0.2816,0.9566,100
256.0497,0,0.6558,1.6881,101
411.2368,0,1.0585,1.9999,102
322.5605,0,1.1996,1.6005,103
225.537,0,0.2897,1.2891,104
670.9454,0,0.8532,1.9359,105
804.4459,0,0.6824,2.2638,106
432.5414,0,1.1675,1.8007,107
147.257,0,0.118,1.2162,108
62.7016,0,0.0691,0.7395,109
512.7598,0,0.6898,2.3762,110
1062.5786,0,1.0065,2.7102,111
306.5633,0,0.502,1.1085,112
75.4627,0,0.1147,0.8314,113
295.1639,0,0.5909,1.046,114
939.4756,0,0.8482,2.0756,115
139.1497,0,0.1246,1.023,116
514.4577,0,0.2962,1.8713,117
157.7485,0,0.1425,1.2659,118
181.2848,0,1.2891,1.2232,119
152.4451,0,0.298,1.1015,120
120.0584,0,0.1773,0.8411,121
565.5419,0,0.3714,1.6239,122
25.5627,0,0.0475,0.55,123
233.4671,0,1.0004,1.3578,124
463.2741,0,0.9668,1.6762,125
519.632,0,0.5754,1.8493,126
183.2605,0,0.2268,1.3537,127
292.2338,0,0.5497,1.397,128
418.5209,0,1.6036,1.7915,129
133.7856,0,1.9607,1.1702,130
566.078,0,2.0056,2.0619,131
209.4085,0,1.659,0.9362,132
124.5367,0,0.6347,0.8045,133
35.4916,0,0.6295,0.5715,134
119.4046,0,2.5546,0.9646,135
99.4833,0,0.8274,1.0906,136
121.186,0,0.7162,0.9363,137
72.8615,0,0.5323,0.858,138
85.1947,0,1.1188,0.8144,139
111.5943,0,0.4413,0.9714,140
43.5076,0,0.3534,0.6766,141
65.4956,0,0.0894,0.7439,142
40.0446,0,0.4476,0.575,143
28.3199,0,0.1854,0.5616,144
58.3713,0,0.6944,0.655,145
149.9179,0,1.0251,1.2386,146
96.002,0,0.6543,0.9305,147
94.5031,0,0.2872,0.8526,148
302.1096,0,0.3055,1.2915,149
218.4058,0,0.2056,1.4106,150
97.6874,0,0.1472,0.7843,151
46.1597,0,0.743,0.4808,152
99.5322,0,0.231,0.6778,153
295.4018,0,0.3141,1.1476,154
91.9154,0,0.1562,0.7465,155
149.6122,0,0.2522,0.7399,156
81.7422,0,0.0701,0.8222,157
89.9801,0,0.2967,0.8947,158
176.1122,0,0.9375,0.9032,159
67.4846,0,0.3377,0.7326,160
77.522,0,0.1381,1.0187,161
247.3837,0,0.3656,1.5718,162
65.4655,0,0.0666,0.7005,163
104.0799,0,0.198,0.9852,164
268.2013,0,0.5726,1.2541,165
25.7141,0,0.1892,0.434,166
22.0899,0,0.2722,0.2972,167
51.5028,0,0.9725,0.5457,168
120.414,0,3.0161,0.6739,169
7.3247,0,0.4234,0.1228,170
121.3018,0,1.7351,0.8979,171
26.8975,0,0.5894,0.4108,172
97.0655,0,0.5125,1.0957,173
293.9122,0,0.9835,1.8146,174
210.9597,0,1.093,1.3623,175
166.0358,0,0.1546,1.3308,176
117.7473,0,0.183,0.9235,177
69.1051,0,0.1705,0.7586,178
217.4976,0,0.8277,1.1054,179
14.7175,0,0.1633,0.2239,180
66.5897,0,0.1191,0.5829,181
51.6927,0,0.3358,0.5826,182
101.2509,0,0.4084,0.844,183
122.0722,0,0.5754,0.9988,184
46.9402,0,0.1886,0.7462,185
60.7097,0,0.2792,0.6295,186
104.4742,0,0.4186,0.7061,187
326.3106,0,0.5516,1.1654,188
104.3569,0,1.1902,0.7655,189
199.3245,0,0.6962,1.0303,190
465.5247,0,0.7408,1.818,191
35.0932,0,0.2574,0.4352,192
77.6911,0,1.2958,0.7514,193
20.3666,0,0.1917,0.4167,194
63.5801,0,0.1524,0.6828,195
96.208,0,0.1364,0.7704,196
171.7864,0,1.1294,1.0309,197
153.4041,0,0.3311,1.2459,198
251.8772,0,0.1812,1.3795,199
214.0157,0,1.2933,1.4085,200
197.2453,0,0.2234,0.9822,201
161.5956,0,1.3729,1.0743,202
90.3176,0,0.8123,0.9411,203
121.7395,0,0.4692,1.0155,204
55.9233,0,0.7064,0.7362,205
26.0706,0,0.817,0.532,206
35.6206,0,0.2569,0.5683,207
14.1623,0,0.2318,0.3705,208
43.5581,0,0.223,0.7285,209
51.5629,0,0.1048,0.5018,210
127.3301,0,0.3284,1.1731,211
59.2201,0,0.269,0.8024,212
130.0464,0,0.173,0.902,213
18.0976,0,0.0397,0.4716,214
54.1256,0,0.3222,0.6688,215
102.1747,0,0.1956,0.9273,216
124.1928,0,0.2701,0.925,217
151.2782,0,0.7852,1.3522,218
62.0244,0,0.1041,0.5789,219
42.0227,0,0.144,0.5837,220
84.0083,0,0.5149,0.5928,221
222.267,0,0.6922,1.4152,222
36.3337,0,0.2296,0.4875,223
16.0837,0,0.0974,0.3701,224
24.0523,0,0.2322,0.4684,225
47.5713,0,0.0966,0.5904,226
163.0634,0,0.4915,0.7944,227
303.4164,0,0.1968,1.3422,228
391.8933,0,0.4103,1.5785,229
183.1758,0,1.7636,1.1162,230
36.6058,0,0.1836,0.5265,231
43.0823,0,0.1722,0.5864,232
44.3082,0,0.3856,0.5957,233
53.185,0,0.0798,0.7045,234
15.342,0,0.1134,0.3659,235
17.3916,0,0.4419,0.3525,236
102.2662,0,0.2335,0.9423,237
12.3544,0,0.1336,0.2957,238
159.8813,0,0.2426,1.1068,239
79.414,0,0.2632,0.8731,240
123.8722,0,0.1553,0.971,241
217.0552,0,0.2052,1.2625,242
10.6039,0,0.0444,0.1978,243
5.8041,0,0.1101,0.2177,244
40.5668,0,0.3508,0.6195,245
11.6213,0,0.2696,0.3779,246
29.6086,0,0.0694,0.5094,247
65.0168,0,0.2494,0.7254,248
32.9544,0,0.2272,0.6169,249
106.5872,0,0.5136,0.8615,250
104.0387,0,0.3114,0.8142,251
142.2387,0,0.8202,0.8944,252
59.7122,0,0.128,0.6777,253
17.9561,0,0.1012,0.4274,254
11.927,0,0.0699,0.3447,255
10.5336,0,0.1101,0.2651,256
15.7815,0,0.1516,0.3635,257
35.4084,0,0.1198,0.5633,258
5.1805,0,0.2588,0.193,259
51.1054,0,0.1538,0.6957,260
107.2969,0,1.2122,0.922,261
73.5231,0,0.8116,0.6998,262
20.2172,0,0.2454,0.4605,263
10.0732,0,0.0789,0.2296,264
26.0991,0,0.2209,0.4174,265
19.2724,0,0.647,0.3309,266
31.8342,0,0.1458,0.4524,267
13.3917,0,0.1168,0.2052,268
225.796,0,0.9813,1.1321,269
38.884,0,0.2185,0.6002,270
14.5858,0,1.0158,0.359,271
20.5837,0,0.8444,0.4165,272
40.3553,0,0.2987,0.653,273
33.3022,0,0.1423,0.5041,274
36.0989,0,0.8118,0.4201,275
101.1638,0,0.1444,1.0183,276
113.5987,0,0.0933,0.8692,277
497.8957,0,0.4973,1.6017,278
644.3418,0,0.7983,2.1293,279
934.3322,0,0.9729,2.2745,280
1418.3002,0,3.6953,2.3888,281
689.2993,0,1.4752,2.5637,282
100.6107,0,0.4149,1.1389,283
36.6599,0,0.2779,0.6579,284
65.0841,0,0.2993,0.75,285
16.4354,0,0.133,0.3586,286
25.7248,0,0.1751,0.27,287
31.5816,0,0.1838,0.4712,288
167.359,0,0.2072,1.2518,289
16.786,0,0.1092,0.454,290
17.7411,0,0.0998,0.4115,291
30.8381,0,0.3471,0.4928,292
344.3017,0,4.3234,1.8425,293
386.3028,0,0.3525,1.3339,294
243.9576,0,0.6421,0.8459,295
44.9361,0,2.0268,0.4557,296
65.4155,0,0.1154,0.6901,297
126.851,0,0.3117,0.9161,298
166.7689,0,0.4983,1.0451,299
60.3067,0,0.5558,0.6783,300
33.6886,0,0.3146,0.5795,301
39.1571,0,0.1313,0.5845,302
51.9538,0,0.2964,0.6989,303
156.3005,0,0.5836,1.026,304
58.58,0,0.1426,0.8602,305
138.0016,0,0.2261,1.1813,306
116.3716,0,0.4146,0.964,307
117.6939,0,0.6341,1.1431,308
112.6907,0,0.6432,0.9234,309
30.9793,0,0.2391,0.543,310
12.9175,0,0.078,0.4101,311
64.7958,0,0.2316,0.8836,312
327.6243,0,0.4395,1.7169,313
82.9257,0,0.1298,0.9602,314
143.8605,0,0.4284,1.1724,315
93.6458,0,0.1911,0.9408,316
34.1906,0,0.0766,0.5963,317
108.6606,0,0.252,0.8226,318
311.808,0,0.6651,1.6173,319
110.3947,0,0.5035,1.1839,320
227.7603,0,0.851,1.4965,321
206.6471,0,0.4047,1.4591,322
77.9217,0,0.6443,0.8567,323
16.7829,0,0.0646,0.3346,324
134.4879,0,0.6504,1.1119,325
183.9244,0,0.4272,0.9507,326
157.612,0,1.7457,1.3644,327
100.9045,0,0.4152,1.0723,328
41.218,0,0.2183,0.5884,329
14.2589,0,0.203,0.2714,330
25.3939,0,0.1493,0.3932,331
429.4201,0,0.3661,1.6823,332
344.6481,0,1.2915,1.4258,333
124.3376,0,0.1745,0.8662,334
24.473,0,0.1554,0.3752,335
13.2163,0,0.128,0.3652,336
42.5948,0,3.1807,0.496,337
12.5629,0,0.2431,0.3656,338
23.0202,0,0.132,0.4504,339
105.1863,0,0.1331,1.106,340
79.3037,0,0.0938,0.7347,341
120.3065,0,0.168,0.9669,342
9.6038,0,0.0787,0.286,343
11.3512,0,0.3852,0.2805,344
27.2844,0,0.3397,0.5817,345
235.615,0,0.5865,1.4622,346
12.6231,0,0.083,0.1755,347
6.6559,0,0.2838,0.2118,348
8.0032,0,0.6722,0.2619,349
3.7138,0,0.8648,0.1513,350
29.9825,0,0.5173,0.3829,351
25.788,0,0.3395,0.3337,352
43.3653,0,1.028,0.5721,353
107.7614,0,0.1621,0.7462,354
159.0326,0,0.7829,1.0807,355
420.8185,0,0.6049,2.0382,356
92.5069,0,0.2829,0.7572,357
10.3612,0,0.1985,0.237,358
52.0853,0,0.4422,0.842,359
131.1745,0,0.1756,1.0465,360
22.2283,0,0.1653,0.4331,361
77.354,0,0.2217,0.7858,362
92.9894,0,0.879,1.0392,363
1129.9204,0,4.2744,2.7118,364
342.5961,0,2.045,1.6983,365
421.0034,0,1.4426,1.5575,366
77.6254,0,0.9578,0.8667,367
69.5882,0,0.2386,0.8499,368
46.2426,0,0.1187,0.5533,369
14.6744,0,0.1492,0.334,370
5.8505,0,0.066,0.2007,371
30.024,0,0.4647,0.5392,372
29.8645,0,0.4458,0.4219,373
31.0422,0,0.367,0.5429,374
46.09,0,0.2462,0.5748,375
12.7498,0,0.1464,0.3013,376
36.4437,0,0.2949,0.5055,377
56.4352,0,1.7708,0.6812,378
